slice_identifier,sample_index,n_slices_expected,n_slices_real,first_slice,last_slice,mix,detector
slice04742,104,50,50,4731,4780,3,2
slice04743,104,50,50,4731,4780,3,2
slice04744,104,50,50,4731,4780,3,2
slice04745,104,50,50,4731,4780,3,2
slice04746,104,50,50,4731,4780,3,2
slice04747,104,50,50,4731,4780,3,2
slice04748,104,50,50,4731,4780,3,2
slice04749,104,50,50,4731,4780,3,2
slice04750,104,50,50,4731,4780,3,2
slice04751,104,50,50,4731,4780,3,2
slice04752,104,50,50,4731,4780,3,2
slice04753,104,50,50,4731,4780,3,2
slice04754,104,50,50,4731,4780,3,2
slice04755,104,50,50,4731,4780,3,2
slice04756,104,50,50,4731,4780,3,2
slice04757,104,50,50,4731,4780,3,2
slice04758,104,50,50,4731,4780,3,2
slice04759,104,50,50,4731,4780,3,2
slice04760,104,50,50,4731,4780,3,2
slice04761,104,50,50,4731,4780,3,2
slice04762,104,50,50,4731,4780,3,2
slice04763,104,50,50,4731,4780,3,2
slice04764,104,50,50,4731,4780,3,2
slice04765,104,50,50,4731,4780,3,2
slice04766,104,50,50,4731,4780,3,2
slice04767,104,50,50,4731,4780,3,2
slice04768,104,50,50,4731,4780,3,2
slice04769,104,50,50,4731,4780,3,2
slice04770,104,50,50,4731,4780,3,2
slice04771,104,50,50,4731,4780,3,2
slice04772,104,50,50,4731,4780,3,2
slice04773,104,50,50,4731,4780,3,2
slice04774,104,50,50,4731,4780,3,2
slice04775,104,50,50,4731,4780,3,2
slice04776,104,50,50,4731,4780,3,2
slice04777,104,50,50,4731,4780,3,2
slice04778,104,50,50,4731,4780,3,2
slice04779,104,50,50,4731,4780,3,2
slice04780,104,50,50,4731,4780,3,2
slice04781,105,50,50,4781,4830,3,2
slice04782,105,50,50,4781,4830,3,2
slice04783,105,50,50,4781,4830,3,2
slice04784,105,50,50,4781,4830,3,2
slice04785,105,50,50,4781,4830,3,2
slice04786,105,50,50,4781,4830,3,2
slice04787,105,50,50,4781,4830,3,2
slice04788,105,50,50,4781,4830,3,2
slice04789,105,50,50,4781,4830,3,2
slice04790,105,50,50,4781,4830,3,2
slice04791,105,50,50,4781,4830,3,2
slice04792,105,50,50,4781,4830,3,2
slice04793,105,50,50,4781,4830,3,2
slice04794,105,50,50,4781,4830,3,2
slice04795,105,50,50,4781,4830,3,2
slice04796,105,50,50,4781,4830,3,2
slice04797,105,50,50,4781,4830,3,2
slice04798,105,50,50,4781,4830,3,2
slice04799,105,50,50,4781,4830,3,2
slice04800,105,50,50,4781,4830,3,2
slice04801,105,50,50,4781,4830,3,2
slice04802,105,50,50,4781,4830,3,2
slice04803,105,50,50,4781,4830,3,2
slice04804,105,50,50,4781,4830,3,2
slice04805,105,50,50,4781,4830,3,2
slice04806,105,50,50,4781,4830,3,2
slice04807,105,50,50,4781,4830,3,2
slice04808,105,50,50,4781,4830,3,2
slice04809,105,50,50,4781,4830,3,2
slice04810,105,50,50,4781,4830,3,2
slice04811,105,50,50,4781,4830,3,2
slice04812,105,50,50,4781,4830,3,2
slice04813,105,50,50,4781,4830,3,2
slice04814,105,50,50,4781,4830,3,2
slice04815,105,50,50,4781,4830,3,2
slice04816,105,50,50,4781,4830,3,2
slice04817,105,50,50,4781,4830,3,2
slice04818,105,50,50,4781,4830,3,2
slice04819,105,50,50,4781,4830,3,2
slice04820,105,50,50,4781,4830,3,2
slice04821,105,50,50,4781,4830,3,2
slice04822,105,50,50,4781,4830,3,2
slice04823,105,50,50,4781,4830,3,2
slice04824,105,50,50,4781,4830,3,2
slice04825,105,50,50,4781,4830,3,2
slice04826,105,50,50,4781,4830,3,2
slice04827,105,50,50,4781,4830,3,2
slice04828,105,50,50,4781,4830,3,2
slice04829,105,50,50,4781,4830,3,2
slice04830,105,50,50,4781,4830,3,2
slice04831,106,50,50,4831,4880,3,2
slice04832,106,50,50,4831,4880,3,2
slice04833,106,50,50,4831,4880,3,2
slice04834,106,50,50,4831,4880,3,2
slice04835,106,50,50,4831,4880,3,2
slice04836,106,50,50,4831,4880,3,2
slice04837,106,50,50,4831,4880,3,2
slice04838,106,50,50,4831,4880,3,2
slice04839,106,50,50,4831,4880,3,2
slice04840,106,50,50,4831,4880,3,2
slice04841,106,50,50,4831,4880,3,2
slice04842,106,50,50,4831,4880,3,2
slice04843,106,50,50,4831,4880,3,2
slice04844,106,50,50,4831,4880,3,2
slice04845,106,50,50,4831,4880,3,2
slice04846,106,50,50,4831,4880,3,2
slice04847,106,50,50,4831,4880,3,2
slice04848,106,50,50,4831,4880,3,2
slice04849,106,50,50,4831,4880,3,2
slice04850,106,50,50,4831,4880,3,2
slice04851,106,50,50,4831,4880,3,2
slice04852,106,50,50,4831,4880,3,2
slice04853,106,50,50,4831,4880,3,2
slice04854,106,50,50,4831,4880,3,2
slice04855,106,50,50,4831,4880,3,2
slice04856,106,50,50,4831,4880,3,2
slice04857,106,50,50,4831,4880,3,2
slice04858,106,50,50,4831,4880,3,2
slice04859,106,50,50,4831,4880,3,2
slice04860,106,50,50,4831,4880,3,2
slice04861,106,50,50,4831,4880,3,2
slice04862,106,50,50,4831,4880,3,2
slice04863,106,50,50,4831,4880,3,2
slice04864,106,50,50,4831,4880,3,2
slice04865,106,50,50,4831,4880,3,2
slice04866,106,50,50,4831,4880,3,2
slice04867,106,50,50,4831,4880,3,2
slice04868,106,50,50,4831,4880,3,2
slice04869,106,50,50,4831,4880,3,2
slice04870,106,50,50,4831,4880,3,2
slice04871,106,50,50,4831,4880,3,2
slice04872,106,50,50,4831,4880,3,2
slice04873,106,50,50,4831,4880,3,2
slice04874,106,50,50,4831,4880,3,2
slice04875,106,50,50,4831,4880,3,2
slice04876,106,50,50,4831,4880,3,2
slice04877,106,50,50,4831,4880,3,2
slice04878,106,50,50,4831,4880,3,2
slice04879,106,50,50,4831,4880,3,2
slice04880,106,50,50,4831,4880,3,2
slice04881,107,50,50,4881,4930,3,2
slice04882,107,50,50,4881,4930,3,2
slice04883,107,50,50,4881,4930,3,2
slice04884,107,50,50,4881,4930,3,2
slice04885,107,50,50,4881,4930,3,2
slice04886,107,50,50,4881,4930,3,2
slice04887,107,50,50,4881,4930,3,2
slice04888,107,50,50,4881,4930,3,2
slice04889,107,50,50,4881,4930,3,2
slice04890,107,50,50,4881,4930,3,2
slice04891,107,50,50,4881,4930,3,2
slice04892,107,50,50,4881,4930,3,2
slice04893,107,50,50,4881,4930,3,2
slice04894,107,50,50,4881,4930,3,2
slice04895,107,50,50,4881,4930,3,2
slice04896,107,50,50,4881,4930,3,2
slice04897,107,50,50,4881,4930,3,2
slice04898,107,50,50,4881,4930,3,2
slice04899,107,50,50,4881,4930,3,2
slice04900,107,50,50,4881,4930,3,2
slice04901,107,50,50,4881,4930,3,2
slice04902,107,50,50,4881,4930,3,2
slice04903,107,50,50,4881,4930,3,2
slice04904,107,50,50,4881,4930,3,2
slice04905,107,50,50,4881,4930,3,2
slice04906,107,50,50,4881,4930,3,2
slice04907,107,50,50,4881,4930,3,2
slice04908,107,50,50,4881,4930,3,2
slice04909,107,50,50,4881,4930,3,2
slice04910,107,50,50,4881,4930,3,2
slice04911,107,50,50,4881,4930,3,2
slice04912,107,50,50,4881,4930,3,2
slice04913,107,50,50,4881,4930,3,2
slice04914,107,50,50,4881,4930,3,2
slice04915,107,50,50,4881,4930,3,2
slice04916,107,50,50,4881,4930,3,2
slice04917,107,50,50,4881,4930,3,2
slice04918,107,50,50,4881,4930,3,2
slice04919,107,50,50,4881,4930,3,2
slice04920,107,50,50,4881,4930,3,2
slice04921,107,50,50,4881,4930,3,2
slice04922,107,50,50,4881,4930,3,2
slice04923,107,50,50,4881,4930,3,2
slice04924,107,50,50,4881,4930,3,2
slice04925,107,50,50,4881,4930,3,2
slice04926,107,50,50,4881,4930,3,2
slice04927,107,50,50,4881,4930,3,2
slice04928,107,50,50,4881,4930,3,2
slice04929,107,50,50,4881,4930,3,2
slice04930,107,50,50,4881,4930,3,2
slice04931,108,50,50,4931,4980,3,2
slice04932,108,50,50,4931,4980,3,2
slice04933,108,50,50,4931,4980,3,2
slice04934,108,50,50,4931,4980,3,2
slice04935,108,50,50,4931,4980,3,2
slice04936,108,50,50,4931,4980,3,2
slice04937,108,50,50,4931,4980,3,2
slice04938,108,50,50,4931,4980,3,2
slice04939,108,50,50,4931,4980,3,2
slice04940,108,50,50,4931,4980,3,2
slice04941,108,50,50,4931,4980,3,2
slice04942,108,50,50,4931,4980,3,2
slice04943,108,50,50,4931,4980,3,2
slice04944,108,50,50,4931,4980,3,2
slice04945,108,50,50,4931,4980,3,2
slice04946,108,50,50,4931,4980,3,2
slice04947,108,50,50,4931,4980,3,2
slice04948,108,50,50,4931,4980,3,2
slice04949,108,50,50,4931,4980,3,2
slice04950,108,50,50,4931,4980,3,2
slice04951,108,50,50,4931,4980,3,2
slice04952,108,50,50,4931,4980,3,2
slice04953,108,50,50,4931,4980,3,2
slice04954,108,50,50,4931,4980,3,2
slice04955,108,50,50,4931,4980,3,2
slice04956,108,50,50,4931,4980,3,2
slice04957,108,50,50,4931,4980,3,2
slice04958,108,50,50,4931,4980,3,2
slice04959,108,50,50,4931,4980,3,2
slice04960,108,50,50,4931,4980,3,2
slice04961,108,50,50,4931,4980,3,2
slice04962,108,50,50,4931,4980,3,2
slice04963,108,50,50,4931,4980,3,2
slice04964,108,50,50,4931,4980,3,2
slice04965,108,50,50,4931,4980,3,2
slice04966,108,50,50,4931,4980,3,2
slice04967,108,50,50,4931,4980,3,2
slice04968,108,50,50,4931,4980,3,2
slice04969,108,50,50,4931,4980,3,2
slice04970,108,50,50,4931,4980,3,2
slice04971,108,50,50,4931,4980,3,2
slice04972,108,50,50,4931,4980,3,2
slice04973,108,50,50,4931,4980,3,2
slice04974,108,50,50,4931,4980,3,2
slice04975,108,50,50,4931,4980,3,2
slice04976,108,50,50,4931,4980,3,2
slice04977,108,50,50,4931,4980,3,2
slice04978,108,50,50,4931,4980,3,2
slice04979,108,50,50,4931,4980,3,2
slice04980,108,50,50,4931,4980,3,2
slice04981,109,50,50,4981,5000,3,2
slice04982,109,50,50,4981,5000,3,2
slice04983,109,50,50,4981,5000,3,2
slice04984,109,50,50,4981,5000,3,2
slice04985,109,50,50,4981,5000,3,2
slice04986,109,50,50,4981,5000,3,2
slice04987,109,50,50,4981,5000,3,2
slice04988,109,50,50,4981,5000,3,2
slice04989,109,50,50,4981,5000,3,2
slice04990,109,50,50,4981,5000,3,2
slice04991,109,50,50,4981,5000,3,2
slice04992,109,50,50,4981,5000,3,2
slice04993,109,50,50,4981,5000,3,2
slice04994,109,50,50,4981,5000,3,2
slice04995,109,50,50,4981,5000,3,2
slice04996,109,50,50,4981,5000,3,2
slice04997,109,50,50,4981,5000,3,2
slice04998,109,50,50,4981,5000,3,2
slice04999,109,50,50,4981,5000,3,2
slice05000,109,50,50,4981,5000,3,2
